tenant,app,bw_mbps,rtt_ms,loss,device_cpu,edge_cpu,input_kb,slo_p95_ms,chosen_action,mu_latency_ms,mu_energy_j,p95_conformal_ms,slo_viol,ts
tenantA,app1,50.000,40.000,0.00300,0.500,0.900,256.0,100.0,edge1:med,166.903,2.46741,176.635,1,1760775601
tenantA,app1,50.000,40.000,0.00300,0.500,0.900,256.0,140.0,edge1:med,166.903,2.46741,176.635,1,1760775601
tenantA,app1,50.000,40.000,0.00300,0.500,0.900,256.0,180.0,edge1:med,166.903,2.46741,176.635,0,1760775601
tenantA,app1,50.000,40.000,0.00300,0.500,0.900,256.0,220.0,edge1:low,208.128,2.22067,219.009,0,1760775601
tenantA,app1,50.000,40.000,0.00300,0.500,0.900,1024.0,100.0,local:med,333.606,13.90905,341.409,1,1760775601
tenantA,app1,50.000,40.000,0.00300,0.500,0.900,1024.0,140.0,edge1:med,319.382,8.90179,329.114,1,1760775601
tenantA,app1,50.000,40.000,0.00300,0.500,0.900,1024.0,180.0,edge1:med,319.382,8.90179,329.114,1,1760775601
tenantA,app1,50.000,40.000,0.00300,0.500,0.900,1024.0,220.0,edge1:med,319.382,8.90179,329.114,1,1760775601
tenantA,app1,50.000,40.000,0.00300,0.500,0.900,1536.0,100.0,edge1:med,409.162,12.99752,418.894,1,1760775601
tenantA,app1,50.000,40.000,0.00300,0.500,0.900,1536.0,140.0,cloud1:low,601.667,10.23555,612.151,1,1760775601
tenantA,app1,50.000,40.000,0.00300,0.500,0.900,1536.0,180.0,edge1:med,409.162,12.99752,418.894,1,1760775601
tenantA,app1,50.000,40.000,0.00300,0.500,0.900,1536.0,220.0,edge1:med,409.162,12.99752,418.894,1,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,64.0,100.0,edge1:med,99.412,1.15369,107.637,1,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,64.0,140.0,edge1:med,99.412,1.15369,107.637,0,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,64.0,180.0,edge1:low,126.765,1.03832,135.960,0,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,64.0,220.0,edge1:low,126.765,1.03832,135.960,0,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,256.0,100.0,edge1:med,136.886,2.47221,145.111,1,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,256.0,140.0,edge1:med,136.886,2.47221,145.111,1,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,256.0,180.0,edge1:med,136.886,2.47221,145.111,0,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,256.0,220.0,edge1:low,173.608,2.22499,182.804,0,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,1024.0,100.0,edge1:med,287.253,8.90659,295.478,1,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,1024.0,140.0,edge1:med,287.253,8.90659,295.478,1,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,1024.0,180.0,edge1:med,287.253,8.90659,295.478,1,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,1024.0,220.0,edge1:med,287.253,8.90659,295.478,1,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,1536.0,100.0,local:med,389.961,20.31612,397.764,1,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,1536.0,140.0,edge1:med,361.483,13.00232,369.708,1,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,1536.0,180.0,edge1:med,361.483,13.00232,369.708,1,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.200,1536.0,220.0,edge1:med,361.483,13.00232,369.708,1,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,64.0,100.0,edge1:med,119.182,1.15369,127.809,1,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,64.0,140.0,edge1:med,119.182,1.15369,127.809,0,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,64.0,180.0,edge1:low,151.478,1.03832,161.122,0,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,64.0,220.0,edge1:low,151.478,1.03832,161.122,0,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,256.0,100.0,edge1:med,155.957,2.47221,164.584,1,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,256.0,140.0,edge1:med,155.957,2.47221,164.584,1,1760775602
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,256.0,180.0,edge1:med,155.957,2.47221,164.584,0,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,256.0,220.0,edge1:low,197.447,2.22499,207.092,0,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,1024.0,100.0,edge1:med,310.668,8.90659,319.295,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,1024.0,140.0,edge1:med,310.668,8.90659,319.295,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,1024.0,180.0,edge1:med,310.668,8.90659,319.295,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,1024.0,220.0,edge1:high,301.048,12.46923,311.071,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,1536.0,100.0,edge1:med,387.200,13.00232,395.826,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,1536.0,140.0,edge1:med,387.200,13.00232,395.826,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,1536.0,180.0,edge1:med,387.200,13.00232,395.826,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.600,1536.0,220.0,edge1:med,387.200,13.00232,395.826,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,64.0,100.0,edge1:high,167.562,1.61517,178.870,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,64.0,140.0,edge1:high,167.562,1.61517,178.870,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,64.0,180.0,local:med,180.795,1.80265,188.598,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,64.0,220.0,local:med,180.795,1.80265,188.598,0,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,256.0,100.0,edge1:high,207.394,3.46109,218.702,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,256.0,140.0,edge1:high,207.394,3.46109,218.702,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,256.0,180.0,edge1:high,207.394,3.46109,218.702,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,256.0,220.0,edge1:med,213.747,2.47221,223.479,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,1024.0,100.0,edge1:high,358.046,12.46923,369.353,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,1024.0,140.0,edge1:med,369.057,8.90659,378.789,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,1024.0,180.0,edge1:high,358.046,12.46923,369.353,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,1024.0,220.0,edge1:high,358.046,12.46923,369.353,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,1536.0,100.0,edge1:med,453.396,13.00232,463.128,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,1536.0,140.0,edge1:med,453.396,13.00232,463.128,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,1536.0,180.0,edge1:high,439.854,18.20324,451.162,1,1760775603
tenantA,app1,50.000,40.000,0.01000,0.500,0.900,1536.0,220.0,edge1:med,453.396,13.00232,463.128,1,1760775603
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,64.0,100.0,edge1:high,36.080,1.57899,45.637,0,1760775603
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,64.0,140.0,edge1:low,49.382,1.01507,58.577,0,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,64.0,180.0,edge1:low,49.382,1.01507,58.577,0,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,64.0,220.0,edge1:low,49.382,1.01507,58.577,0,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,256.0,100.0,edge1:med,78.630,2.44637,86.855,0,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,256.0,140.0,cloud1:low,166.174,1.92651,176.659,1,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,256.0,180.0,edge1:low,100.788,2.20173,109.984,0,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,256.0,220.0,edge1:low,100.788,2.20173,109.984,0,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,1024.0,100.0,edge1:med,224.944,8.88075,233.169,1,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,1024.0,140.0,edge1:med,224.944,8.88075,233.169,1,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,1024.0,180.0,edge1:med,224.944,8.88075,233.169,1,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,1024.0,220.0,edge1:med,224.944,8.88075,233.169,1,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,1536.0,100.0,edge1:med,301.275,12.97647,309.500,1,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,1536.0,140.0,edge1:med,301.275,12.97647,309.500,1,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,1536.0,180.0,edge1:med,301.275,12.97647,309.500,1,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.200,1536.0,220.0,edge1:med,301.275,12.97647,309.500,1,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,64.0,100.0,edge1:low,73.426,1.01507,83.071,0,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,64.0,140.0,edge1:low,73.426,1.01507,83.071,0,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,64.0,180.0,edge1:low,73.426,1.01507,83.071,0,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,64.0,220.0,edge1:low,73.426,1.01507,83.071,0,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,256.0,100.0,edge1:med,97.653,2.44637,106.279,1,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,256.0,140.0,edge1:low,124.566,2.20173,134.211,0,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,256.0,180.0,edge1:low,124.566,2.20173,134.211,0,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,256.0,220.0,edge1:med,97.653,2.44637,106.279,0,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,1024.0,100.0,edge1:med,248.310,8.88075,256.937,1,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,1024.0,140.0,edge1:med,248.310,8.88075,256.937,1,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,1024.0,180.0,edge1:high,240.561,12.43304,250.584,1,1760775604
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,1024.0,220.0,edge1:med,248.310,8.88075,256.937,1,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,1536.0,100.0,edge1:med,330.283,12.97647,338.909,1,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,1536.0,140.0,edge1:med,330.283,12.97647,338.909,1,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,1536.0,180.0,edge1:med,330.283,12.97647,338.909,1,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.600,1536.0,220.0,edge1:med,330.283,12.97647,338.909,1,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,64.0,100.0,edge1:med,111.752,1.12785,121.484,1,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,64.0,140.0,edge1:med,111.752,1.12785,121.484,0,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,64.0,180.0,edge1:low,139.189,1.01507,150.070,0,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,64.0,220.0,edge1:low,139.189,1.01507,150.070,0,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,256.0,100.0,edge1:med,158.248,2.44637,167.980,1,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,256.0,140.0,edge1:med,158.248,2.44637,167.980,1,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,256.0,180.0,edge1:med,158.248,2.44637,167.980,0,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,256.0,220.0,edge1:low,197.311,2.20173,208.191,0,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,1024.0,100.0,edge1:med,309.506,8.88075,319.238,1,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,1024.0,140.0,edge1:med,309.506,8.88075,319.238,1,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,1024.0,180.0,local:med,323.318,13.87617,331.121,1,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,1024.0,220.0,edge1:med,309.506,8.88075,319.238,1,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,1536.0,100.0,edge1:med,399.285,12.97647,409.017,1,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,1536.0,140.0,edge1:high,387.367,18.16706,398.674,1,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,1536.0,180.0,edge1:med,399.285,12.97647,409.017,1,1760775605
tenantA,app1,50.000,80.000,0.00000,0.500,0.900,1536.0,220.0,edge1:med,399.285,12.97647,409.017,1,1760775605
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,64.0,100.0,edge1:low,76.051,1.03401,85.247,0,1760775605
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,64.0,140.0,edge1:low,76.051,1.03401,85.247,0,1760775605
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,64.0,180.0,edge1:low,76.051,1.03401,85.247,0,1760775605
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,64.0,220.0,edge1:low,76.051,1.03401,85.247,0,1760775605
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,256.0,100.0,edge1:med,96.779,2.46741,105.004,1,1760775605
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,256.0,140.0,edge1:low,123.474,2.22067,132.670,0,1760775605
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,256.0,180.0,edge1:low,123.474,2.22067,132.670,0,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,256.0,220.0,edge1:low,123.474,2.22067,132.670,0,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,1024.0,100.0,edge1:med,243.614,8.90179,251.839,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,1024.0,140.0,edge1:med,243.614,8.90179,251.839,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,1024.0,180.0,local:med,267.181,13.90905,274.984,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,1024.0,220.0,edge1:high,236.006,12.46251,245.562,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,1536.0,100.0,edge1:med,319.946,12.99752,328.171,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,1536.0,140.0,edge1:med,319.946,12.99752,328.171,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,1536.0,180.0,edge1:med,319.946,12.99752,328.171,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.200,1536.0,220.0,cloud1:low,496.098,10.23555,506.582,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,64.0,100.0,edge1:med,79.195,1.14890,87.822,0,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,64.0,140.0,edge1:low,101.494,1.03401,111.139,0,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,64.0,180.0,edge1:med,79.195,1.14890,87.822,0,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,64.0,220.0,edge1:low,101.494,1.03401,111.139,0,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,256.0,100.0,edge1:med,115.956,2.46741,124.583,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,256.0,140.0,edge1:med,115.956,2.46741,124.583,0,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,256.0,180.0,edge1:low,147.445,2.22067,157.090,0,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,256.0,220.0,edge1:low,147.445,2.22067,157.090,0,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,1024.0,100.0,edge1:med,267.135,8.90179,275.762,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,1024.0,140.0,edge1:med,267.135,8.90179,275.762,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,1024.0,180.0,edge1:med,267.135,8.90179,275.762,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,1024.0,220.0,edge1:med,267.135,8.90179,275.762,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,1536.0,100.0,edge1:med,349.108,12.99752,357.734,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,1536.0,140.0,edge1:med,349.108,12.99752,357.734,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,1536.0,180.0,edge1:med,349.108,12.99752,357.734,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.600,1536.0,220.0,edge1:med,349.108,12.99752,357.734,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,64.0,100.0,edge1:high,134.268,1.60846,145.575,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,64.0,140.0,edge1:low,172.448,1.03401,183.329,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,64.0,180.0,edge1:med,138.359,1.14890,148.091,0,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,64.0,220.0,edge1:low,172.448,1.03401,183.329,0,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,256.0,100.0,edge1:high,175.344,3.45438,186.651,1,1760775606
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,256.0,140.0,edge1:med,180.705,2.46741,190.437,1,1760775607
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,256.0,180.0,edge1:high,175.344,3.45438,186.651,1,1760775607
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,256.0,220.0,cloud1:low,289.323,1.94309,299.808,1,1760775607
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,1024.0,100.0,edge1:med,332.483,8.90179,342.215,1,1760775607
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,1024.0,140.0,cloud1:low,496.833,7.01016,507.317,1,1760775607
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,1024.0,180.0,edge1:high,322.569,12.46251,333.876,1,1760775607
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,1024.0,220.0,edge1:med,332.483,8.90179,342.215,1,1760775607
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,1536.0,100.0,local:med,440.774,20.30862,448.577,1,1760775607
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,1536.0,140.0,edge1:high,409.655,18.19653,420.963,1,1760775607
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,1536.0,180.0,edge1:med,422.263,12.99752,431.995,1,1760775607
tenantA,app1,50.000,80.000,0.00300,0.500,0.900,1536.0,220.0,edge1:med,422.263,12.99752,431.995,1,1760775607
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,64.0,100.0,edge1:low,142.413,1.03832,151.609,1,1760775607
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,64.0,140.0,edge1:med,111.930,1.15369,120.155,0,1760775607
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,64.0,180.0,edge1:low,142.413,1.03832,151.609,0,1760775607
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,64.0,220.0,edge1:low,142.413,1.03832,151.609,0,1760775607
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,256.0,100.0,edge1:med,149.919,2.47221,158.144,1,1760775607
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,256.0,140.0,edge1:high,145.122,3.46109,154.678,1,1760775607
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,256.0,180.0,edge1:med,149.919,2.47221,158.144,0,1760775607
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,256.0,220.0,edge1:low,189.899,2.22499,199.095,0,1760775607
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,1024.0,100.0,edge1:med,299.586,8.90659,307.811,1,1760775607
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,1024.0,140.0,edge1:med,299.586,8.90659,307.811,1,1760775607
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,1024.0,180.0,edge1:med,299.586,8.90659,307.811,1,1760775607
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,1024.0,220.0,edge1:high,290.298,12.46923,299.855,1,1760775607
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,1536.0,100.0,edge1:med,373.815,13.00232,382.040,1,1760775607
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,1536.0,140.0,edge1:med,373.815,13.00232,382.040,1,1760775607
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,1536.0,180.0,edge1:med,373.815,13.00232,382.040,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.200,1536.0,220.0,edge1:med,373.815,13.00232,382.040,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,64.0,100.0,edge1:med,131.584,1.15369,140.211,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,64.0,140.0,edge1:med,131.584,1.15369,140.211,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,64.0,180.0,edge1:low,166.981,1.03832,176.625,0,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,64.0,220.0,edge1:low,166.981,1.03832,176.625,0,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,256.0,100.0,edge1:high,163.508,3.46109,173.531,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,256.0,140.0,edge1:high,163.508,3.46109,173.531,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,256.0,180.0,edge1:med,168.874,2.47221,177.501,0,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,256.0,220.0,edge1:high,163.508,3.46109,173.531,0,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,1024.0,100.0,edge1:high,312.898,12.46923,322.921,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,1024.0,140.0,edge1:high,312.898,12.46923,322.921,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,1024.0,180.0,edge1:med,322.884,8.90659,331.511,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,1024.0,220.0,edge1:med,322.884,8.90659,331.511,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,1536.0,100.0,edge1:med,399.416,13.00232,408.042,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,1536.0,140.0,edge1:med,399.416,13.00232,408.042,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,1536.0,180.0,edge1:med,399.416,13.00232,408.042,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.600,1536.0,220.0,edge1:med,399.416,13.00232,408.042,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,64.0,100.0,edge1:high,180.120,1.61517,191.428,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,64.0,140.0,edge1:high,180.120,1.61517,191.428,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,64.0,180.0,edge1:high,180.120,1.61517,191.428,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,64.0,220.0,edge1:high,180.120,1.61517,191.428,0,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,256.0,100.0,edge1:high,220.451,3.46109,231.759,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,256.0,140.0,edge1:high,220.451,3.46109,231.759,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,256.0,180.0,edge1:high,220.451,3.46109,231.759,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,256.0,220.0,edge1:high,220.451,3.46109,231.759,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,1024.0,100.0,edge1:high,370.423,12.46923,381.730,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,1024.0,140.0,cloud1:low,564.281,7.01394,574.766,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,1024.0,180.0,edge1:high,370.423,12.46923,381.730,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,1024.0,220.0,edge1:high,370.423,12.46923,381.730,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,1536.0,100.0,edge1:high,452.231,18.20324,463.539,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,1536.0,140.0,edge1:high,452.231,18.20324,463.539,1,1760775608
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,1536.0,180.0,edge1:high,452.231,18.20324,463.539,1,1760775609
tenantA,app1,50.000,80.000,0.01000,0.500,0.900,1536.0,220.0,edge1:med,466.156,13.00232,475.888,1,1760775609
